4046	@@14767805	we also know that they can benefit by receiving counseling from someone who can help them understand that their feelings are normal and that their situation is not hopeless ; someone who can help them put their situation in perspective and help them communicate with others who could provide support ; someone knowledgeable about resources they can access ; someone who can help them plan for their needs and the needs of their child by developing either a parenting plan or an adoption plan .	hopeless	us	201	236	Puso su situación en perspectiva	Authority_voice	2
4046	@@14767805	we also know that they can benefit by receiving counseling from someone who can help them understand that their feelings are normal and that their situation is not hopeless ; someone who can help them put their situation in perspective and help them communicate with others who could provide support ; someone knowledgeable about resources they can access ; someone who can help them plan for their needs and the needs of their child by developing either a parenting plan or an adoption plan .	hopeless	us	240	274	Ayúdenlos a comunicarse con otros	Unbalanced_power_relations	2
4046	@@14767805	we also know that they can benefit by receiving counseling from someone who can help them understand that their feelings are normal and that their situation is not hopeless ; someone who can help them put their situation in perspective and help them communicate with others who could provide support ; someone knowledgeable about resources they can access ; someone who can help them plan for their needs and the needs of their child by developing either a parenting plan or an adoption plan .	hopeless	us	274	300	¿Quién podría proporcionar apoyo?	Unbalanced_power_relations	1
4046	@@14767805	we also know that they can benefit by receiving counseling from someone who can help them understand that their feelings are normal and that their situation is not hopeless ; someone who can help them put their situation in perspective and help them communicate with others who could provide support ; someone knowledgeable about resources they can access ; someone who can help them plan for their needs and the needs of their child by developing either a parenting plan or an adoption plan .	hopeless	us	384	434	plan para sus necesidades y las necesidades de su hijo	Authority_voice	2
4046	@@14767805	we also know that they can benefit by receiving counseling from someone who can help them understand that their feelings are normal and that their situation is not hopeless ; someone who can help them put their situation in perspective and help them communicate with others who could provide support ; someone knowledgeable about resources they can access ; someone who can help them plan for their needs and the needs of their child by developing either a parenting plan or an adoption plan .	hopeless	us	0	35	También sabemos que pueden beneficiarse	Unbalanced_power_relations	1
4046	@@14767805	we also know that they can benefit by receiving counseling from someone who can help them understand that their feelings are normal and that their situation is not hopeless ; someone who can help them put their situation in perspective and help them communicate with others who could provide support ; someone knowledgeable about resources they can access ; someone who can help them plan for their needs and the needs of their child by developing either a parenting plan or an adoption plan .	hopeless	us	302	356	Alguien conocedor de los recursos a los que pueden acceder	Unbalanced_power_relations	1
1279	@@7896098	pope francis washed and kissed the feet of muslim , orthodox , hindu and catholic refugees in a moving ceremony during holy thursday mass at a refugee centre on the outskirts of rome . ( march 24 )	refugee	ng	13	158	Lavó y besó los pies de musulmanes, ortodoxos, hindúes y católicos refugiados en una conmovedora ceremonia durante la Misa del Jueves Santo en un centro de refugiados	Shallow_solution	2
8330	@@17252299	many refugees do n't want to be resettled anywhere , let alone in the us .	refugee	ng	0	73	Muchos refugiados no quieren ser reasentados en ninguna parte, mucho menos en los EE.UU.	Presupposition	2
4063	@@3002894	"""budding chefs , like """" fred """" , """" winston """" and """" angela """" in the kitchen are either homeless or recently re-housed - and desperately in need of a helping hand to enable them to re-build their shattered lives ."""	in-need	ie	122	160	Desesperadamente en la necesidad de una mano de ayuda	Compassion	2
4063	@@3002894	"""budding chefs , like """" fred """" , """" winston """" and """" angela """" in the kitchen are either homeless or recently re-housed - and desperately in need of a helping hand to enable them to re-build their shattered lives ."""	in-need	ie	145	160	la mano que ayuda	Metaphors	1
4063	@@3002894	"""budding chefs , like """" fred """" , """" winston """" and """" angela """" in the kitchen are either homeless or recently re-housed - and desperately in need of a helping hand to enable them to re-build their shattered lives ."""	in-need	ie	145	209	una mano de ayuda para permitirles re-construir sus vidas destrozadas	Unbalanced_power_relations	1
4063	@@3002894	"""budding chefs , like """" fred """" , """" winston """" and """" angela """" in the kitchen are either homeless or recently re-housed - and desperately in need of a helping hand to enable them to re-build their shattered lives ."""	in-need	ie	163	209	les permiten reconstruir sus vidas destrozadas	Compassion	2
4063	@@3002894	"""budding chefs , like """" fred """" , """" winston """" and """" angela """" in the kitchen are either homeless or recently re-housed - and desperately in need of a helping hand to enable them to re-build their shattered lives ."""	in-need	ie	178	209	Reconstruir sus vidas destrozadas	Metaphors	1
4063	@@3002894	"""budding chefs , like """" fred """" , """" winston """" and """" angela """" in the kitchen are either homeless or recently re-housed - and desperately in need of a helping hand to enable them to re-build their shattered lives ."""	in-need	ie	122	209	Desesperadamente en la necesidad de una mano de ayuda para permitirles reconstruir sus vidas destrozadas	Authority_voice	1
4089	@@25597822	"""in a 90-degree view of his constituency , one can see a high rise and a flyover while underneath it , homeless people sleep on pavements . """" as you can see , my constituency is not confined to one socio-economic group , """" he said , adding that apart from water , another major concern for him is to improve the standard of public schools in the area ."""	homeless	pk	42	137	Uno puede ver una subida alta y un sobrevuelo mientras que debajo de él, la gente sin hogar duerme en los pavimentos	Unbalanced_power_relations	2
4089	@@25597822	"""in a 90-degree view of his constituency , one can see a high rise and a flyover while underneath it , homeless people sleep on pavements . """" as you can see , my constituency is not confined to one socio-economic group , """" he said , adding that apart from water , another major concern for him is to improve the standard of public schools in the area ."""	homeless	pk	141	218	Como pueden ver, mi circunscripción no se limita a un solo grupo socioeconómico.	Unbalanced_power_relations	1
432	@@15802146	he depicts demonstrations by refugees at the border post , their catastrophic living conditions and the desperate attempt of several hundred to cross a river a few kilometres from the camp to get into macedonia on 14 march 2016 .	refugee	nz	59	96	Sus catastróficas condiciones de vida	Compassion	2
432	@@15802146	he depicts demonstrations by refugees at the border post , their catastrophic living conditions and the desperate attempt of several hundred to cross a river a few kilometres from the camp to get into macedonia on 14 march 2016 .	refugee	nz	100	122	# El intento desesperado #	Compassion	2
4177	@@930041	the word of god is truth that 's living and able to penetrate human souls ( heb. 4:12 ) . consider how powerful scripture is : it can change hearts , save lives from eternal condemnation , and give hope to the hopeless .	hopeless	us	193	219	Da esperanza a los desesperanzados	Unbalanced_power_relations	2
4177	@@930041	the word of god is truth that 's living and able to penetrate human souls ( heb. 4:12 ) . consider how powerful scripture is : it can change hearts , save lives from eternal condemnation , and give hope to the hopeless .	hopeless	us	193	219	Da esperanza a los desesperanzados	Compassion	1
3963	@@18867357	chantelle owens , mrs planet 2016 , hosted the day and the ladies had the chance to share their compassion for those in need .	in-need	za	55	125	Las damas tuvieron la oportunidad de compartir su compasión por los necesitados.	Unbalanced_power_relations	2
3963	@@18867357	chantelle owens , mrs planet 2016 , hosted the day and the ladies had the chance to share their compassion for those in need .	in-need	za	81	125	Para compartir su compasión por los necesitados	Shallow_solution	2
3963	@@18867357	chantelle owens , mrs planet 2016 , hosted the day and the ladies had the chance to share their compassion for those in need .	in-need	za	90	125	Su compasión por los necesitados.	Compassion	1
2001	@@14012804	t is remiss not to mention here that not all scavenging children come from poor families . children hailing from affluent families use dumpsites as playgrounds .	poor-families	tz	37	89	No todos los niños carroñeros vienen de familias pobres.	Presupposition	1
369	@@15636898	""""""" people do n't understand the hurt , people do n't understand the pain . i 've read about women with their children sleeping in cars , sleeping in hotel rooms and it 's criminal . if they 're lucky and they come across cope galway and the ladies in osterley , then there 's hope . """""""	women	ie	2	36	La gente no entiende el dolor.	Presupposition	1
369	@@15636898	""""""" people do n't understand the hurt , people do n't understand the pain . i 've read about women with their children sleeping in cars , sleeping in hotel rooms and it 's criminal . if they 're lucky and they come across cope galway and the ladies in osterley , then there 's hope . """""""	women	ie	38	72	La gente no entiende el dolor.	Presupposition	1
369	@@15636898	""""""" people do n't understand the hurt , people do n't understand the pain . i 've read about women with their children sleeping in cars , sleeping in hotel rooms and it 's criminal . if they 're lucky and they come across cope galway and the ladies in osterley , then there 's hope . """""""	women	ie	91	134	Las mujeres con sus hijos durmiendo en los coches	Compassion	2
369	@@15636898	""""""" people do n't understand the hurt , people do n't understand the pain . i 've read about women with their children sleeping in cars , sleeping in hotel rooms and it 's criminal . if they 're lucky and they come across cope galway and the ladies in osterley , then there 's hope . """""""	women	ie	261	280	# Entonces hay esperanza #	Compassion	1
369	@@15636898	""""""" people do n't understand the hurt , people do n't understand the pain . i 've read about women with their children sleeping in cars , sleeping in hotel rooms and it 's criminal . if they 're lucky and they come across cope galway and the ladies in osterley , then there 's hope . """""""	women	ie	181	280	Si tienen suerte y se encuentran con COPE Galway y las damas en Osterley, entonces hay esperanza	Unbalanced_power_relations	2
369	@@15636898	""""""" people do n't understand the hurt , people do n't understand the pain . i 've read about women with their children sleeping in cars , sleeping in hotel rooms and it 's criminal . if they 're lucky and they come across cope galway and the ladies in osterley , then there 's hope . """""""	women	ie	2	280	La gente no entiende el dolor, la gente no entiende el dolor. He leído sobre las mujeres con sus hijos durmiendo en coches, durmiendo en habitaciones de hotel y es criminal. Si tienen suerte y se encuentran con COPE Galway y las damas en Osterley, entonces hay esperanza	Authority_voice	1
369	@@15636898	""""""" people do n't understand the hurt , people do n't understand the pain . i 've read about women with their children sleeping in cars , sleeping in hotel rooms and it 's criminal . if they 're lucky and they come across cope galway and the ladies in osterley , then there 's hope . """""""	women	ie	2	36	La gente no entiende el dolor.	Compassion	2
369	@@15636898	""""""" people do n't understand the hurt , people do n't understand the pain . i 've read about women with their children sleeping in cars , sleeping in hotel rooms and it 's criminal . if they 're lucky and they come across cope galway and the ladies in osterley , then there 's hope . """""""	women	ie	38	72	La gente no entiende el dolor.	Compassion	2
369	@@15636898	""""""" people do n't understand the hurt , people do n't understand the pain . i 've read about women with their children sleeping in cars , sleeping in hotel rooms and it 's criminal . if they 're lucky and they come across cope galway and the ladies in osterley , then there 's hope . """""""	women	ie	74	179	He leído sobre las mujeres con sus hijos durmiendo en coches, durmiendo en habitaciones de hotel y es criminal	Unbalanced_power_relations	1
369	@@15636898	""""""" people do n't understand the hurt , people do n't understand the pain . i 've read about women with their children sleeping in cars , sleeping in hotel rooms and it 's criminal . if they 're lucky and they come across cope galway and the ladies in osterley , then there 's hope . """""""	women	ie	181	280	Si tienen suerte y se encuentran con COPE Galway y las damas en Osterley, entonces hay esperanza	Compassion	1
773	@@1759840	sheepherding in america has always been an immigrant 's job , too dirty , too cold and too lonely for anyone with options .	immigrant	us	62	122	Demasiado sucio, demasiado frío y demasiado solitario para cualquiera con opciones	Compassion	2
773	@@1759840	sheepherding in america has always been an immigrant 's job , too dirty , too cold and too lonely for anyone with options .	immigrant	us	43	60	Empleo de los inmigrantes	Unbalanced_power_relations	1
773	@@1759840	sheepherding in america has always been an immigrant 's job , too dirty , too cold and too lonely for anyone with options .	immigrant	us	0	122	Sheepherding en América siempre ha sido un trabajo de inmigrante, demasiado sucio, demasiado frío y demasiado solitario para cualquier persona con opciones	Presupposition	1
